,SPY:Volume,SPY:Price,NAS:Volume,NAS:Price,DAX:Volume,DAX:Price,NIK:Volume,NIK:Price,GLF:Price,GLF:Volume,OLF:Price,OLF:Volume
2016-05-10,3600200000.0,2084.389893,1760120000.0,4809.879883,80519600.0,10045.44043,0.0,16565.189453,1263.9,23.0,44.66,682888.0
2016-05-11,3821980000.0,2064.459961,1859110000.0,4760.689941,94369700.0,9975.320312,139200.0,16579.009766,1274.6,50.0,46.23,837139.0
2016-05-12,3782390000.0,2064.110107,1930450000.0,4737.330078,100043000.0,9862.120117,134500.0,16646.339844,1270.3,101.0,46.7,711785.0
2016-05-13,3579880000.0,2046.609985,1698030000.0,4717.680176,82547100.0,9952.900391,166500.0,16412.210938,1271.9,66.0,46.21,509457.0
2016-05-16,3501360000.0,2066.659912,1741510000.0,4775.459961,,,121300.0,16466.400391,1273.4,44.0,47.72,532564.0
2016-05-17,4108960000.0,2047.209961,1925230000.0,4715.72998,95625700.0,9890.19043,114100.0,16652.800781,1276.2,16.0,48.31,454359.0
2016-05-18,4101320000.0,2047.630005,1934100000.0,4739.120117,74548000.0,9943.230469,160100.0,16644.689453,1273.7,17.0,48.19,334627.0
2016-05-19,3846770000.0,2040.040039,1805890000.0,4712.529785,90585700.0,9795.889648,0.0,16646.660156,1254.2,69.0,48.16,96820.0
2016-05-20,3507650000.0,2052.320068,1970520000.0,4769.560059,75907800.0,9916.019531,122500.0,16736.349609,1252.4,44.0,47.75,28176.0
2016-05-23,3055480000.0,2048.040039,1865110000.0,4765.779785,74592500.0,9842.290039,0.0,16654.599609,1251.1,56.0,48.08,470466.0
2016-05-24,3627340000.0,2076.060059,1942280000.0,4861.060059,82684200.0,10057.30957,106400.0,16498.759766,1228.9,20.0,48.62,474729.0
2016-05-25,3859160000.0,2090.540039,1784420000.0,4894.890137,94760400.0,10205.209961,104200.0,16757.349609,1223.5,5.0,49.56,545407.0
2016-05-26,3230990000.0,2090.100098,1606250000.0,4901.77002,72448900.0,10272.709961,118300.0,16772.460938,1220.1,2.0,49.48,483334.0
2016-05-27,3079150000.0,2099.060059,1505020000.0,4933.5,62475500.0,10286.30957,108400.0,16834.839844,1213.8,63514.0,49.33,403386.0
2016-05-31,4514410000.0,2096.949951,2285350000.0,4948.049805,0.0,10262.740234,152000.0,17234.980469,1214.8,6432.0,49.1,470761.0
2016-06-01,3525170000.0,2099.330078,1797090000.0,4952.25,77146000.0,10204.44043,129700.0,16955.730469,1211.9,2717.0,49.01,563858.0
2016-06-02,3632720000.0,2105.26001,1729050000.0,4971.359863,61224500.0,10208.0,138500.0,16562.550781,1209.8,1627.0,49.17,560000.0
2016-06-03,3627780000.0,2099.129883,1697840000.0,4942.52002,83303400.0,10103.259766,107300.0,16642.230469,1240.1,1622.0,48.62,477241.0
2016-06-06,3442020000.0,2109.409912,1663840000.0,4968.709961,0.0,10121.080078,118500.0,16580.029297,1244.6,1135.0,49.69,444831.0
2016-06-07,3534730000.0,2112.129883,1747760000.0,4961.75,76138600.0,10287.679688,105700.0,16675.449219,1244.4,281.0,50.36,518454.0
2016-06-08,3562060000.0,2119.120117,1692640000.0,4974.640137,73494900.0,10217.030273,108700.0,16830.919922,1259.8,406.0,51.23,633335.0
2016-06-09,3290320000.0,2115.47998,1632340000.0,4958.620117,105132000.0,10088.870117,0.0,16668.410156,1270.2,381.0,50.56,539403.0
2016-06-10,3515010000.0,2096.070068,1822200000.0,4894.549805,105884800.0,9834.620117,150400.0,16601.359375,1273.4,397.0,49.07,572085.0
2016-06-13,3392030000.0,2079.060059,1888300000.0,4848.439941,99255400.0,9657.44043,0.0,16019.179688,1284.4,328.0,48.88,498657.0
2016-06-14,3759770000.0,2075.320068,1919710000.0,4843.549805,99750300.0,9519.200195,0.0,15859.0,1285.6,554.0,48.49,446254.0
2016-06-15,3544720000.0,2071.5,1802200000.0,4834.930176,92442400.0,9606.709961,132700.0,15919.580078,1285.8,162.0,48.01,518669.0
2016-06-16,3628280000.0,2077.98999,1851770000.0,4844.919922,98482200.0,9550.469727,149600.0,15434.139648,1296.1,251.0,46.21,495357.0
2016-06-17,4952630000.0,2071.219971,2638220000.0,4800.339844,141523500.0,9631.360352,162200.0,15599.660156,1292.5,129.0,47.98,215427.0
2016-06-20,3467440000.0,2083.25,1779560000.0,4837.209961,91517300.0,9962.019531,128000.0,15965.299805,1290.0,153.0,49.37,122558.0
2016-06-21,3232880000.0,2088.899902,1698080000.0,4843.759766,80558600.0,10015.540039,117300.0,16169.110352,1270.5,134.0,48.85,25479.0
2016-06-22,3168160000.0,2085.449951,1682220000.0,4833.319824,78047400.0,10071.05957,108300.0,16065.719727,1268.0,53.0,49.13,566621.0
2016-06-23,3297940000.0,2113.320068,1738570000.0,4910.040039,106926000.0,10257.030273,107500.0,16238.349609,1261.2,218.0,50.11,396076.0
2016-06-24,7597449600.0,2037.410034,4411040000.0,4707.97998,315433800.0,9557.160156,255100.0,14952.019531,1320.0,694.0,47.64,638245.0
2016-06-27,5431220000.0,2000.540039,2659650000.0,4594.439941,203619000.0,9268.660156,157000.0,15309.209961,1322.5,92.0,46.33,498157.0
2016-06-28,4385810000.0,2036.089966,2074090000.0,4691.870117,132423300.0,9447.280273,175500.0,15323.139648,1315.3,20.0,47.85,492448.0
2016-06-29,4241740000.0,2070.77002,2116550000.0,4779.25,112349200.0,9612.269531,143000.0,15566.830078,1326.9,165531.0,49.88,508440.0
2016-06-30,4622820000.0,2098.860107,2171180000.0,4842.669922,132789700.0,9680.089844,146200.0,15575.919922,1320.6,183612.0,48.33,507204.0
2016-07-01,3458890000.0,2102.949951,1745130000.0,4862.569824,98912000.0,9776.120117,116300.0,15682.480469,1339.0,210315.0,48.99,403638.0
2016-07-05,3658380000.0,2088.550049,1690340000.0,4822.899902,94771000.0,9532.610352,105900.0,15669.330078,1358.7,337409.0,46.6,600984.0
2016-07-06,3909380000.0,2099.72998,1876090000.0,4859.160156,130651600.0,9373.259766,0.0,15378.990234,1367.1,226646.0,47.43,584323.0
2016-07-07,3604550000.0,2097.899902,1672770000.0,4876.810059,88752100.0,9418.780273,123500.0,15276.240234,1362.1,204764.0,45.14,685367.0
2016-07-08,3607500000.0,2129.899902,1947260000.0,4956.759766,94118800.0,9629.660156,125600.0,15106.980469,1358.4,287570.0,45.41,555862.0
2016-07-11,3253340000.0,2137.159912,1718450000.0,4988.640137,78371600.0,9833.410156,134700.0,15708.820312,1356.6,217632.0,44.76,510484.0
2016-07-12,4097820000.0,2152.139893,1866280000.0,5022.819824,98609200.0,9964.070312,179500.0,16095.650391,1335.3,246714.0,46.8,648704.0
2016-07-13,3502320000.0,2152.429932,1650820000.0,5005.72998,93416800.0,9930.709961,189700.0,16231.429688,1343.6,195558.0,44.75,677376.0
2016-07-14,3465610000.0,2163.75,1641170000.0,5034.060059,97397700.0,10068.299805,132000.0,16385.890625,1332.2,251636.0,45.68,555154.0
2016-07-15,3122600000.0,2161.73999,1610300000.0,5029.589844,87292700.0,10066.900391,166700.0,16497.849609,1327.4,184979.0,45.95,416574.0
2016-07-18,3009310000.0,2166.889893,1585570000.0,5055.779785,68620600.0,10063.129883,,,1329.3,159645.0,45.24,206180.0
2016-07-19,2968340000.0,2163.780029,1694740000.0,5036.370117,67213700.0,9981.240234,127700.0,16723.310547,1332.3,144321.0,44.65,119315.0
2016-07-20,3211860000.0,2173.02002,1877330000.0,5089.930176,77317900.0,10142.009766,116900.0,16681.890625,1319.3,212420.0,44.94,23086.0
2016-07-21,3438900000.0,2165.169922,1880310000.0,5073.899902,94605600.0,10156.209961,0.0,16810.220703,1331.0,241654.0,44.75,429080.0
2016-07-22,3023280000.0,2175.030029,1639000000.0,5100.160156,60843200.0,10147.459961,97800.0,16627.25,1323.4,211858.0,44.19,419641.0
2016-07-25,3057240000.0,2168.47998,1770620000.0,5097.629883,56796600.0,10198.240234,16627200.0,16620.289062,1319.5,249983.0,43.13,384010.0
2016-07-26,3442350000.0,2169.179932,2038060000.0,5110.049805,77141500.0,10247.759766,125500.0,16383.040039,1320.8,193902.0,42.92,455957.0
2016-07-27,3995500000.0,2166.580078,2122250000.0,5139.810059,83288300.0,10319.549805,0.0,16664.820312,1326.7,211958.0,41.92,528465.0
2016-07-28,3664240000.0,2170.060059,1950910000.0,5154.97998,0.0,10274.929688,122600.0,16476.839844,1332.3,56588.0,41.14,443949.0
2016-07-29,4038840000.0,2173.600098,2072640000.0,5162.129883,91318900.0,10337.5,227600.0,16569.269531,1349.0,6076.0,41.6,473289.0
2016-08-01,3505990000.0,2170.840088,1866590000.0,5184.200195,82210200.0,10330.519531,168900.0,16635.769531,1351.4,1257.0,40.06,522481.0
2016-08-02,3848750000.0,2157.030029,2142010000.0,5137.72998,120768700.0,10144.339844,127900.0,16391.449219,1364.4,2941.0,39.51,528890.0
2016-08-03,3786530000.0,2163.790039,1909470000.0,5159.740234,87267300.0,10170.209961,0.0,16083.110352,1356.1,715.0,40.83,645713.0
2016-08-04,3709200000.0,2164.25,1930000000.0,5166.25,76824100.0,10227.860352,0.0,16254.889648,1358.8,381.0,41.93,595486.0
2016-08-05,3663070000.0,2182.870117,2017720000.0,5221.120117,80650100.0,10367.209961,125500.0,16254.450195,1336.4,1107.0,41.8,538428.0
2016-08-08,3327550000.0,2180.889893,1624450000.0,5213.140137,64859100.0,10432.360352,0.0,16650.570312,1333.4,587.0,43.02,531239.0
2016-08-09,3334300000.0,2181.73999,1664320000.0,5225.47998,79465900.0,10692.900391,123700.0,16764.970703,1339.0,620.0,42.77,600835.0
2016-08-10,3254950000.0,2175.48999,1651240000.0,5204.580078,98072700.0,10650.889648,110400.0,16735.119141,1344.3,110.0,41.71,650784.0
2016-08-11,3423160000.0,2185.790039,1511670000.0,5228.399902,71045300.0,10742.839844,,,1342.5,666.0,43.49,656869.0
2016-08-12,3000660000.0,2184.050049,1501620000.0,5232.890137,58650500.0,10713.429688,115500.0,16919.919922,1335.8,113.0,44.49,529661.0
2016-08-15,3078530000.0,2190.149902,1533170000.0,5262.02002,41626500.0,10739.209961,0.0,16869.560547,1340.3,62.0,45.74,502515.0
2016-08-16,3196400000.0,2178.149902,1698390000.0,5227.109863,61912700.0,10676.650391,106700.0,16596.509766,1350.5,338.0,46.58,537155.0
2016-08-17,3388910000.0,2182.219971,1747890000.0,5228.660156,66557600.0,10537.669922,113900.0,16745.640625,1342.7,135.0,46.79,550703.0
2016-08-18,3300570000.0,2187.02002,1659080000.0,5240.149902,53771500.0,10603.030273,126500.0,16486.009766,1351.2,140.0,48.22,223250.0
2016-08-19,3084800000.0,2183.870117,1632740000.0,5238.379883,73127400.0,10544.360352,118200.0,16545.820312,1340.4,197.0,48.52,151797.0
2016-08-22,2777550000.0,2182.639893,1560210000.0,5244.600098,58911200.0,10494.349609,0.0,16598.189453,1337.7,117.0,47.05,27456.0
2016-08-23,3041490000.0,2186.899902,1547050000.0,5260.080078,55918700.0,10592.879883,104400.0,16497.359375,1340.6,551.0,48.1,618211.0
2016-08-24,3148280000.0,2175.439941,1714780000.0,5217.689941,61030600.0,10622.969727,0.0,16597.300781,1324.4,262.0,46.77,598997.0
2016-08-25,2969310000.0,2172.469971,1511890000.0,5212.200195,53105500.0,10529.589844,90100.0,16555.949219,1320.1,58.0,47.33,455272.0
2016-08-26,3342340000.0,2169.040039,1591060000.0,5218.919922,48189200.0,10587.769531,101500.0,16360.709961,1321.5,141.0,47.64,553204.0
2016-08-29,2654780000.0,2180.379883,1416640000.0,5232.330078,34008000.0,10544.44043,0.0,16737.490234,1322.9,36.0,46.98,320889.0
2016-08-30,3006800000.0,2176.120117,1561020000.0,5222.990234,60222800.0,10657.639648,100600.0,16725.359375,1313.0,3586.0,46.35,456941.0
2016-08-31,3766390000.0,2170.949951,1761770000.0,5213.220215,87245500.0,10592.69043,145800.0,16887.400391,1307.9,3675.0,44.7,540066.0
2016-09-01,3392120000.0,2170.860107,1592520000.0,5227.209961,101346300.0,10534.30957,127600.0,16926.839844,1313.6,4853.0,43.16,587154.0
2016-09-02,3091120000.0,2179.97998,1474200000.0,5249.899902,81176300.0,10683.820312,112700.0,16925.679688,1323.2,6305.0,44.44,570822.0
2016-09-06,3447650000.0,2186.47998,1777940000.0,5275.910156,65211500.0,10687.139648,105100.0,17081.980469,1350.4,8147.0,44.83,908941.0
2016-09-07,3319420000.0,2186.159912,1878460000.0,5283.930176,77370600.0,10752.980469,0.0,17012.439453,1345.3,5644.0,45.5,551196.0
2016-09-08,3727840000.0,2181.300049,1839790000.0,5259.47998,90892100.0,10675.290039,108000.0,16958.769531,1337.8,4335.0,47.62,733493.0
2016-09-09,4233960000.0,2127.810059,2208690000.0,5125.910156,98867100.0,10573.44043,120200.0,16965.759766,1330.7,3665.0,45.88,662576.0
2016-09-12,4010480000.0,2159.040039,2007610000.0,5211.890137,167050700.0,10431.769531,,16672.92,1321.6,7983.0,46.29,733773.0
2016-09-13,4141670000.0,2127.02002,2071460000.0,5155.25,87264800.0,10386.599609,95300.0,16729.039062,1319.6,6689.0,44.9,645648.0
2016-09-14,3664100000.0,2125.77002,1902680000.0,5173.77002,91180200.0,10378.400391,0.0,16614.240234,1322.0,4408.0,43.58,688154.0
2016-09-15,3373720000.0,2147.26001,1950940000.0,5249.689941,80876200.0,10431.200195,114300.0,16405.009766,1314.0,9765.0,43.91,528272.0
2016-09-16,5014360000.0,2139.159912,3013860000.0,5244.569824,208528600.0,10276.169922,123300.0,16519.289062,1306.2,7356.0,43.03,226423.0
2016-09-19,3163000000.0,2139.120117,1791120000.0,5235.029785,70609900.0,10373.870117,,,1313.8,3425.0,43.3,125879.0
2016-09-20,3140730000.0,2139.76001,1695190000.0,5241.350098,71825800.0,10393.860352,117900.0,16492.150391,1314.0,6347.0,43.44,31004.0
2016-09-21,3712090000.0,2163.120117,1999690000.0,5295.180176,76659200.0,10436.490234,185400.0,16807.619141,1327.2,8896.0,45.34,584747.0
2016-09-22,3552830000.0,2177.179932,1852100000.0,5339.52002,95985000.0,10674.179688,,,1340.7,5079.0,46.32,511115.0
2016-09-23,3317190000.0,2164.689941,1761330000.0,5305.75,67901700.0,10626.969727,133900.0,16754.019531,1337.5,5544.0,44.48,710623.0
2016-09-26,3216170000.0,2146.100098,1669520000.0,5257.490234,102283700.0,10393.709961,0.0,16544.560547,1339.8,6366.0,45.93,523190.0
2016-09-27,3437770000.0,2159.929932,1751060000.0,5305.709961,108139900.0,10361.480469,152400.0,16683.929688,1326.0,17069.0,44.67,621470.0
2016-09-28,3891460000.0,2171.370117,1785470000.0,5318.549805,85106500.0,10438.339844,0.0,16465.400391,1319.4,10358.0,47.05,1003948.0
2016-09-29,4249220000.0,2151.129883,1941170000.0,5269.149902,100763500.0,10405.540039,119000.0,16693.710938,1321.7,6108.0,47.83,688385.0
2016-09-30,4173340000.0,2168.27002,2059800000.0,5312.0,182523300.0,10511.019531,120700.0,16449.839844,1313.3,868.0,48.24,488905.0
2016-10-03,3137550000.0,2161.199951,1604060000.0,5300.870117,,,96200.0,16598.669922,1309.0,299.0,48.81,451860.0
2016-10-04,3750890000.0,2150.48999,1708990000.0,5289.660156,127581300.0,10619.610352,97300.0,16735.650391,1266.3,1893.0,48.69,508336.0
2016-10-05,3906550000.0,2159.72998,1753340000.0,5316.02002,93834300.0,10585.780273,0.0,18619.240234,1265.2,246.0,49.83,510705.0
2016-10-06,3461550000.0,2160.77002,1654020000.0,5306.850098,105395600.0,10568.799805,0.0,16899.099609,1249.8,114.0,50.44,527033.0
2016-10-07,3619890000.0,2153.73999,1646650000.0,5292.399902,121513900.0,10490.860352,97300.0,16860.089844,1248.9,169.0,49.81,597896.0
2016-10-10,2916550000.0,2163.659912,1364150000.0,5328.669922,98623700.0,10624.080078,,,1257.5,27.0,51.35,659469.0
2016-10-11,3438270000.0,2136.72998,1821680000.0,5246.790039,95044500.0,10577.160156,108300.0,17024.759766,1253.0,26.0,50.79,737732.0
2016-10-12,2977100000.0,2139.179932,1565940000.0,5239.02002,87689500.0,10523.070312,112800.0,16840.0,1251.1,127.0,50.18,529392.0
2016-10-13,3580450000.0,2132.550049,1735310000.0,5213.330078,95793600.0,10414.070312,107800.0,16774.240234,1255.0,315.0,50.44,718486.0
2016-10-14,3228150000.0,2132.97998,1594480000.0,5214.160156,98226700.0,10580.379883,106100.0,16856.369141,1253.1,311.0,50.35,507568.0
2016-10-17,2830390000.0,2126.5,1424270000.0,5199.819824,61818000.0,10503.570312,92200.0,16900.119141,1254.4,41.0,49.94,407003.0
2016-10-18,3170000000.0,2139.600098,1474430000.0,5243.839844,88963500.0,10631.549805,98600.0,16963.609375,1260.8,11.0,50.29,188971.0
2016-10-19,3362670000.0,2144.290039,1546960000.0,5246.410156,73697200.0,10645.679688,98600.0,16998.910156,1267.9,219.0,51.6,123270.0
2016-10-20,3337170000.0,2141.340088,1741820000.0,5241.830078,103219300.0,10701.389648,109000.0,17235.5,1265.6,415.0,50.43,18336.0
2016-10-21,3448850000.0,2141.159912,1649470000.0,5257.399902,84256600.0,10710.730469,110800.0,17184.589844,1265.9,224.0,50.85,542669.0
2016-10-24,3357320000.0,2151.330078,1531970000.0,5309.830078,77496000.0,10761.169922,85100.0,17234.419922,1262.0,42.0,50.52,614729.0
2016-10-25,3751340000.0,2143.159912,1579490000.0,5283.399902,89706100.0,10757.30957,105100.0,17365.25,1271.9,61.0,49.96,548204.0
2016-10-26,3775200000.0,2139.429932,1725900000.0,5250.27002,75861000.0,10709.679688,95200.0,17391.839844,1264.8,279.0,49.18,675209.0
2016-10-27,4204830000.0,2133.040039,1918690000.0,5215.970215,81591200.0,10717.080078,104400.0,17336.419922,1267.9,65.0,49.72,541255.0
2016-10-28,4019510000.0,2126.409912,1895970000.0,5190.100098,70574500.0,10696.19043,162900.0,17446.410156,1276.8,222982.0,48.7,545172.0
2016-10-31,3922400000.0,2126.149902,1707260000.0,5189.140137,68348800.0,10665.009766,152500.0,17425.019531,1273.1,116293.0,46.86,638515.0
2016-11-01,4532160000.0,2111.719971,1878650000.0,5153.580078,75642800.0,10526.160156,119300.0,17442.400391,1288.0,196077.0,46.67,818454.0
2016-11-02,4248580000.0,2097.939941,2105870000.0,5105.569824,0.0,10370.929688,131100.0,17134.679688,1308.2,224814.0,45.34,658204.0
2016-11-03,3886740000.0,2088.659912,2107720000.0,5058.410156,82700800.0,10325.879883,,,1303.3,220615.0,44.66,530247.0
2016-11-04,3837860000.0,2085.179932,2015130000.0,5046.370117,0.0,10259.129883,130800.0,16905.359375,1304.5,203525.0,44.07,726638.0
2016-11-07,3736060000.0,2131.52002,1914310000.0,5166.169922,0.0,10456.950195,0.0,17177.210938,1279.4,211221.0,44.89,582993.0
2016-11-08,3916930000.0,2139.560059,1736100000.0,5193.490234,75733000.0,10482.320312,100000.0,17171.380859,1274.5,195492.0,44.98,639596.0
2016-11-09,6264150000.0,2163.26001,2824560000.0,5251.069824,0.0,10646.009766,0.0,16251.540039,1273.5,784365.0,45.27,917220.0
2016-11-10,6451640000.0,2167.47998,2984360000.0,5208.799805,185559300.0,10630.120117,222500.0,17344.419922,1266.4,393415.0,44.66,660149.0
2016-11-11,4988050000.0,2164.449951,2285050000.0,5237.109863,129405900.0,10667.950195,241800.0,17374.789062,1224.3,420635.0,43.41,616195.0
2016-11-14,5367200000.0,2164.199951,2369190000.0,5218.399902,0.0,10693.69043,0.0,17672.619141,1221.7,334150.0,43.32,689622.0
2016-11-15,4543860000.0,2180.389893,2156500000.0,5275.620117,104106500.0,10735.139648,0.0,17668.150391,1224.5,225908.0,45.81,688262.0
2016-11-16,3830590000.0,2176.939941,2057140000.0,5294.580078,95844100.0,10663.870117,194300.0,17862.210938,1223.9,191107.0,45.57,628165.0
2016-11-17,3809160000.0,2187.120117,2081760000.0,5333.970215,0.0,10685.540039,0.0,17862.630859,1216.9,225608.0,45.42,280146.0
2016-11-18,3572400000.0,2181.899902,1858610000.0,5321.509766,0.0,10664.55957,161800.0,17967.410156,1208.7,244632.0,45.69,146921.0
2016-11-21,3607010000.0,2198.179932,1745320000.0,5368.859863,0.0,10685.129883,0.0,18106.019531,1209.8,162489.0,47.49,28143.0
2016-11-22,3957940000.0,2202.939941,1886800000.0,5386.350098,0.0,10713.849609,118200.0,18162.939453,1211.2,202123.0,48.03,811945.0
2016-11-23,3418640000.0,2204.719971,1616740000.0,5380.680176,92668900.0,10662.44043,,,1189.3,353644.0,47.96,550465.0
2016-11-25,1584600000.0,2213.350098,768070000.0,5398.919922,0.0,10699.269531,160000.0,18381.220703,1178.4,288389.0,46.06,463266.0
2016-11-28,3505650000.0,2201.719971,1625620000.0,5368.810059,73586600.0,10582.669922,0.0,18356.890625,1190.8,177818.0,47.08,728973.0
2016-11-29,3706560000.0,2204.659912,1788790000.0,5379.919922,0.0,10620.490234,121800.0,18307.039062,1187.9,40609.0,45.23,727878.0
2016-11-30,5533980000.0,2198.810059,2064430000.0,5323.680176,0.0,10640.299805,0.0,18308.480469,1170.8,5543.0,49.44,1282869.0
2016-12-01,5063740000.0,2191.080078,2264960000.0,5251.109863,90595700.0,10534.049805,182400.0,18513.119141,1166.9,1588.0,51.06,945471.0
2016-12-02,3779500000.0,2191.949951,1848930000.0,5255.649902,83810700.0,10513.349609,191300.0,18426.080078,1175.1,1521.0,51.68,653861.0
2016-12-05,3895230000.0,2204.709961,1798160000.0,5308.890137,104048900.0,10684.830078,130500.0,18274.990234,1174.0,358.0,51.79,593736.0
2016-12-06,3855320000.0,2212.22998,1974850000.0,5333.0,138410900.0,10775.320312,154000.0,18360.539062,1167.6,652.0,50.93,614408.0
2016-12-07,4501820000.0,2241.350098,2122590000.0,5393.759766,0.0,10986.69043,151700.0,18496.689453,1175.0,182.0,49.77,789535.0
2016-12-08,4200580000.0,2246.189941,2231070000.0,5417.359863,174835000.0,11179.419922,0.0,18765.470703,1169.8,322.0,50.84,746140.0
2016-12-09,3884480000.0,2259.530029,2038700000.0,5444.5,103830000.0,11203.629883,212300.0,18996.369141,1159.4,365.0,51.5,618221.0
